id,year,state_name,state_code,cause,gender,number_of_deaths,severity_level,risk_category,decade,age_group
9161,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
9162,2020,The Dadra And Nagar Haveli And Daman And Diu,38,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
9163,2020,The Dadra And Nagar Haveli And Daman And Diu,38,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2020s,18-29
9164,2020,The Dadra And Nagar Haveli And Daman And Diu,38,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
9165,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Poverty,Female,0.0,Low,Financial,2020s,45-59
9166,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Poverty,Male,0.0,Low,Financial,2020s,45-59
9167,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
9168,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professional/Career Problem,Female,0.0,Low,Financial,2020s,25-44
9169,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professional/Career Problem,Male,4.0,Low,Financial,2020s,25-44
9170,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
9171,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Property Dispute,Female,0.0,Low,Financial,2020s,45-59
9172,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Property Dispute,Male,0.0,Low,Financial,2020s,45-59
9173,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
9174,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
9175,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,1.0,Low,Social,2020s,25-44
9176,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9177,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Unemployment,Female,0.0,Low,Financial,2020s,25-44
9178,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Unemployment,Male,4.0,Low,Financial,2020s,25-44
9179,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
9180,2020,Tripura,16,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
9181,2020,Tripura,16,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2020s,45-59
9182,2020,Tripura,16,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
9183,2020,Tripura,16,Causes Not Known,Female,1.0,Low,Psychological,2020s,25-44
9184,2020,Tripura,16,Causes Not Known,Male,4.0,Low,Psychological,2020s,25-44
9185,2020,Tripura,16,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
9186,2020,Tripura,16,Death Of Dear Person,Female,0.0,Low,Social,2020s,45-59
9187,2020,Tripura,16,Death Of Dear Person,Male,0.0,Low,Social,2020s,45-59
9188,2020,Tripura,16,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
9189,2020,Tripura,16,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2020s,18-29
9190,2020,Tripura,16,Drug Abuse/Alcoholic Addiction,Male,1.0,Low,Health,2020s,18-29
9191,2020,Tripura,16,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
9192,2020,Tripura,16,Failure In Examination,Female,15.0,Low,Educational,2020s,15-24
9193,2020,Tripura,16,Failure In Examination,Male,20.0,Low,Educational,2020s,15-24
9194,2020,Tripura,16,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
9195,2020,Tripura,16,Fall In Social Reputation,Female,0.0,Low,Social,2020s,18-29
9196,2020,Tripura,16,Fall In Social Reputation,Male,0.0,Low,Social,2020s,18-29
9197,2020,Tripura,16,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
9198,2020,Tripura,16,Family Problems,Female,138.0,Medium,Social,2020s,25-44
9199,2020,Tripura,16,Family Problems,Male,365.0,Medium,Social,2020s,25-44
9200,2020,Tripura,16,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
9201,2020,Tripura,16,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
9202,2020,Tripura,16,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2020s,18-29
9203,2020,Tripura,16,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
9204,2020,Tripura,16,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2020s,18-29
9205,2020,Tripura,16,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
9206,2020,Tripura,16,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
9207,2020,Tripura,16,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
9208,2020,Tripura,16,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
9209,2020,Tripura,16,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
9210,2020,Tripura,16,Illness (Cancer),Female,1.0,Low,Health,2020s,60+
9211,2020,Tripura,16,Illness (Cancer),Male,7.0,Low,Health,2020s,60+
9212,2020,Tripura,16,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
9213,2020,Tripura,16,Illness (Insanity/Mental Illness),Female,32.0,Low,Mental Health,2020s,60+
9214,2020,Tripura,16,Illness (Insanity/Mental Illness),Male,105.0,Medium,Mental Health,2020s,60+
9215,2020,Tripura,16,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
9216,2020,Tripura,16,Illness (Other Prolonged Illness),Female,7.0,Low,Health,2020s,60+
9217,2020,Tripura,16,Illness (Other Prolonged Illness),Male,16.0,Low,Health,2020s,60+
9218,2020,Tripura,16,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
9219,2020,Tripura,16,Illness (Paralysis),Female,2.0,Low,Health,2020s,60+
9220,2020,Tripura,16,Illness (Paralysis),Male,5.0,Low,Health,2020s,60+
9221,2020,Tripura,16,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
9222,2020,Tripura,16,Illness (Total),Female,42.0,Low,Health,2020s,60+
9223,2020,Tripura,16,Illness (Total),Male,133.0,Medium,Health,2020s,60+
9224,2020,Tripura,16,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
9225,2020,Tripura,16,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
9226,2020,Tripura,16,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
9227,2020,Tripura,16,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
9228,2020,Tripura,16,Love Affairs,Female,47.0,Low,Social,2020s,15-24
9229,2020,Tripura,16,Love Affairs,Male,50.0,Low,Social,2020s,15-24
9230,2020,Tripura,16,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
9231,2020,Tripura,16,Marriage Related Issues (Divorce),Female,0.0,Low,Social,2020s,25-44
9232,2020,Tripura,16,Marriage Related Issues (Divorce),Male,0.0,Low,Social,2020s,25-44
9233,2020,Tripura,16,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
9234,2020,Tripura,16,Marriage Related Issues (Dowry Related Issues),Female,2.0,Low,Social,2020s,25-44
9235,2020,Tripura,16,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2020s,25-44
9236,2020,Tripura,16,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
9237,2020,Tripura,16,Marriage Related Issues (Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
9238,2020,Tripura,16,Marriage Related Issues (Extra Marital Affairs),Male,0.0,Low,Social,2020s,25-44
9239,2020,Tripura,16,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9240,2020,Tripura,16,Marriage Related Issues (Non-Settlement Of Marriage),Female,0.0,Low,Social,2020s,25-44
9241,2020,Tripura,16,Marriage Related Issues (Non-Settlement Of Marriage),Male,0.0,Low,Social,2020s,25-44
9242,2020,Tripura,16,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
9243,2020,Tripura,16,Marriage Related Issues (Others),Female,0.0,Low,Social,2020s,25-44
9244,2020,Tripura,16,Marriage Related Issues (Others),Male,0.0,Low,Social,2020s,25-44
9245,2020,Tripura,16,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
9246,2020,Tripura,16,Marriage Related Issues (Total),Female,2.0,Low,Social,2020s,25-44
9247,2020,Tripura,16,Marriage Related Issues (Total),Male,0.0,Low,Social,2020s,25-44
9248,2020,Tripura,16,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
9249,2020,Tripura,16,Other Causes,Female,3.0,Low,Psychological,2020s,25-44
9250,2020,Tripura,16,Other Causes,Male,10.0,Low,Psychological,2020s,25-44
9251,2020,Tripura,16,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
9252,2020,Tripura,16,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
9253,2020,Tripura,16,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2020s,18-29
9254,2020,Tripura,16,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
9255,2020,Tripura,16,Poverty,Female,0.0,Low,Financial,2020s,45-59
9256,2020,Tripura,16,Poverty,Male,0.0,Low,Financial,2020s,45-59
9257,2020,Tripura,16,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
9258,2020,Tripura,16,Professional/Career Problem,Female,0.0,Low,Financial,2020s,25-44
9259,2020,Tripura,16,Professional/Career Problem,Male,0.0,Low,Financial,2020s,25-44
9260,2020,Tripura,16,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
9261,2020,Tripura,16,Property Dispute,Female,0.0,Low,Financial,2020s,45-59
9262,2020,Tripura,16,Property Dispute,Male,1.0,Low,Financial,2020s,45-59
9263,2020,Tripura,16,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
9264,2020,Tripura,16,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
9265,2020,Tripura,16,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,1.0,Low,Social,2020s,25-44
9266,2020,Tripura,16,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9267,2020,Tripura,16,Unemployment,Female,1.0,Low,Financial,2020s,25-44
9268,2020,Tripura,16,Unemployment,Male,11.0,Low,Financial,2020s,25-44
9269,2020,Tripura,16,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
9270,2020,Uttar Pradesh,9,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
9271,2020,Uttar Pradesh,9,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2020s,45-59
9272,2020,Uttar Pradesh,9,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
9273,2020,Uttar Pradesh,9,Causes Not Known,Female,92.0,Low,Psychological,2020s,25-44
9274,2020,Uttar Pradesh,9,Causes Not Known,Male,184.0,Medium,Psychological,2020s,25-44
9275,2020,Uttar Pradesh,9,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
9276,2020,Uttar Pradesh,9,Death Of Dear Person,Female,14.0,Low,Social,2020s,45-59
9277,2020,Uttar Pradesh,9,Death Of Dear Person,Male,14.0,Low,Social,2020s,45-59
9278,2020,Uttar Pradesh,9,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
9279,2020,Uttar Pradesh,9,Drug Abuse/Alcoholic Addiction,Female,6.0,Low,Health,2020s,18-29
9280,2020,Uttar Pradesh,9,Drug Abuse/Alcoholic Addiction,Male,128.0,Medium,Health,2020s,18-29
9281,2020,Uttar Pradesh,9,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
9282,2020,Uttar Pradesh,9,Failure In Examination,Female,43.0,Low,Educational,2020s,15-24
9283,2020,Uttar Pradesh,9,Failure In Examination,Male,59.0,Low,Educational,2020s,15-24
9284,2020,Uttar Pradesh,9,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
9285,2020,Uttar Pradesh,9,Fall In Social Reputation,Female,4.0,Low,Social,2020s,18-29
9286,2020,Uttar Pradesh,9,Fall In Social Reputation,Male,18.0,Low,Social,2020s,18-29
9287,2020,Uttar Pradesh,9,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
9288,2020,Uttar Pradesh,9,Family Problems,Female,623.0,High,Social,2020s,25-44
9289,2020,Uttar Pradesh,9,Family Problems,Male,1329.0,High,Social,2020s,25-44
9290,2020,Uttar Pradesh,9,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
9291,2020,Uttar Pradesh,9,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
9292,2020,Uttar Pradesh,9,Ideological Causes/Hero Worshipping,Male,9.0,Low,Psychological,2020s,18-29
9293,2020,Uttar Pradesh,9,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
9294,2020,Uttar Pradesh,9,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2020s,18-29
9295,2020,Uttar Pradesh,9,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
9296,2020,Uttar Pradesh,9,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
9297,2020,Uttar Pradesh,9,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
9298,2020,Uttar Pradesh,9,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
9299,2020,Uttar Pradesh,9,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
9300,2020,Uttar Pradesh,9,Illness (Cancer),Female,3.0,Low,Health,2020s,60+
9301,2020,Uttar Pradesh,9,Illness (Cancer),Male,9.0,Low,Health,2020s,60+
9302,2020,Uttar Pradesh,9,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
9303,2020,Uttar Pradesh,9,Illness (Insanity/Mental Illness),Female,59.0,Low,Mental Health,2020s,60+
9304,2020,Uttar Pradesh,9,Illness (Insanity/Mental Illness),Male,128.0,Medium,Mental Health,2020s,60+
9305,2020,Uttar Pradesh,9,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
9306,2020,Uttar Pradesh,9,Illness (Other Prolonged Illness),Female,47.0,Low,Health,2020s,60+
9307,2020,Uttar Pradesh,9,Illness (Other Prolonged Illness),Male,90.0,Low,Health,2020s,60+
9308,2020,Uttar Pradesh,9,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
9309,2020,Uttar Pradesh,9,Illness (Paralysis),Female,3.0,Low,Health,2020s,60+
9310,2020,Uttar Pradesh,9,Illness (Paralysis),Male,5.0,Low,Health,2020s,60+
9311,2020,Uttar Pradesh,9,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
9312,2020,Uttar Pradesh,9,Illness (Total),Female,112.0,Medium,Health,2020s,60+
9313,2020,Uttar Pradesh,9,Illness (Total),Male,232.0,Medium,Health,2020s,60+
9314,2020,Uttar Pradesh,9,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
9315,2020,Uttar Pradesh,9,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
9316,2020,Uttar Pradesh,9,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
9317,2020,Uttar Pradesh,9,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
9318,2020,Uttar Pradesh,9,Love Affairs,Female,88.0,Low,Social,2020s,15-24
9319,2020,Uttar Pradesh,9,Love Affairs,Male,195.0,Medium,Social,2020s,15-24
9320,2020,Uttar Pradesh,9,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
9321,2020,Uttar Pradesh,9,Marriage Related Issues (Divorce),Female,24.0,Low,Social,2020s,25-44
9322,2020,Uttar Pradesh,9,Marriage Related Issues (Divorce),Male,14.0,Low,Social,2020s,25-44
9323,2020,Uttar Pradesh,9,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
9324,2020,Uttar Pradesh,9,Marriage Related Issues (Dowry Related Issues),Female,194.0,Medium,Social,2020s,25-44
9325,2020,Uttar Pradesh,9,Marriage Related Issues (Dowry Related Issues),Male,72.0,Low,Social,2020s,25-44
9326,2020,Uttar Pradesh,9,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
9327,2020,Uttar Pradesh,9,Marriage Related Issues (Extra Marital Affairs),Female,43.0,Low,Social,2020s,25-44
9328,2020,Uttar Pradesh,9,Marriage Related Issues (Extra Marital Affairs),Male,39.0,Low,Social,2020s,25-44
9329,2020,Uttar Pradesh,9,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9330,2020,Uttar Pradesh,9,Marriage Related Issues (Non-Settlement Of Marriage),Female,64.0,Low,Social,2020s,25-44
9331,2020,Uttar Pradesh,9,Marriage Related Issues (Non-Settlement Of Marriage),Male,29.0,Low,Social,2020s,25-44
9332,2020,Uttar Pradesh,9,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
9333,2020,Uttar Pradesh,9,Marriage Related Issues (Others),Female,66.0,Low,Social,2020s,25-44
9334,2020,Uttar Pradesh,9,Marriage Related Issues (Others),Male,86.0,Low,Social,2020s,25-44
9335,2020,Uttar Pradesh,9,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
9336,2020,Uttar Pradesh,9,Marriage Related Issues (Total),Female,391.0,Medium,Social,2020s,25-44
9337,2020,Uttar Pradesh,9,Marriage Related Issues (Total),Male,240.0,Medium,Social,2020s,25-44
9338,2020,Uttar Pradesh,9,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
9339,2020,Uttar Pradesh,9,Other Causes,Female,181.0,Medium,Psychological,2020s,25-44
9340,2020,Uttar Pradesh,9,Other Causes,Male,429.0,Medium,Psychological,2020s,25-44
9341,2020,Uttar Pradesh,9,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
9342,2020,Uttar Pradesh,9,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
9343,2020,Uttar Pradesh,9,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2020s,18-29
9344,2020,Uttar Pradesh,9,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
9345,2020,Uttar Pradesh,9,Poverty,Female,19.0,Low,Financial,2020s,45-59
9346,2020,Uttar Pradesh,9,Poverty,Male,48.0,Low,Financial,2020s,45-59
9347,2020,Uttar Pradesh,9,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
9348,2020,Uttar Pradesh,9,Professional/Career Problem,Female,9.0,Low,Financial,2020s,25-44
9349,2020,Uttar Pradesh,9,Professional/Career Problem,Male,45.0,Low,Financial,2020s,25-44
9350,2020,Uttar Pradesh,9,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
9351,2020,Uttar Pradesh,9,Property Dispute,Female,5.0,Low,Financial,2020s,45-59
9352,2020,Uttar Pradesh,9,Property Dispute,Male,35.0,Low,Financial,2020s,45-59
9353,2020,Uttar Pradesh,9,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
9354,2020,Uttar Pradesh,9,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,10.0,Low,Social,2020s,25-44
9355,2020,Uttar Pradesh,9,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,15.0,Low,Social,2020s,25-44
9356,2020,Uttar Pradesh,9,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9357,2020,Uttar Pradesh,9,Unemployment,Female,45.0,Low,Financial,2020s,25-44
9358,2020,Uttar Pradesh,9,Unemployment,Male,182.0,Medium,Financial,2020s,25-44
9359,2020,Uttar Pradesh,9,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
9360,2020,Uttarakhand,5,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
9361,2020,Uttarakhand,5,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2020s,45-59
9362,2020,Uttarakhand,5,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
9363,2020,Uttarakhand,5,Causes Not Known,Female,67.0,Low,Psychological,2020s,25-44
9364,2020,Uttarakhand,5,Causes Not Known,Male,245.0,Medium,Psychological,2020s,25-44
9365,2020,Uttarakhand,5,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
9366,2020,Uttarakhand,5,Death Of Dear Person,Female,0.0,Low,Social,2020s,45-59
9367,2020,Uttarakhand,5,Death Of Dear Person,Male,2.0,Low,Social,2020s,45-59
9368,2020,Uttarakhand,5,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
9369,2020,Uttarakhand,5,Drug Abuse/Alcoholic Addiction,Female,1.0,Low,Health,2020s,18-29
9370,2020,Uttarakhand,5,Drug Abuse/Alcoholic Addiction,Male,8.0,Low,Health,2020s,18-29
9371,2020,Uttarakhand,5,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
9372,2020,Uttarakhand,5,Failure In Examination,Female,3.0,Low,Educational,2020s,15-24
9373,2020,Uttarakhand,5,Failure In Examination,Male,7.0,Low,Educational,2020s,15-24
9374,2020,Uttarakhand,5,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
9375,2020,Uttarakhand,5,Fall In Social Reputation,Female,6.0,Low,Social,2020s,18-29
9376,2020,Uttarakhand,5,Fall In Social Reputation,Male,7.0,Low,Social,2020s,18-29
9377,2020,Uttarakhand,5,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
9378,2020,Uttarakhand,5,Family Problems,Female,104.0,Medium,Social,2020s,25-44
9379,2020,Uttarakhand,5,Family Problems,Male,180.0,Medium,Social,2020s,25-44
9380,2020,Uttarakhand,5,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
9381,2020,Uttarakhand,5,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
9382,2020,Uttarakhand,5,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2020s,18-29
9383,2020,Uttarakhand,5,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
9384,2020,Uttarakhand,5,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,6.0,Low,Relationship,2020s,18-29
9385,2020,Uttarakhand,5,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
9386,2020,Uttarakhand,5,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
9387,2020,Uttarakhand,5,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
9388,2020,Uttarakhand,5,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
9389,2020,Uttarakhand,5,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
9390,2020,Uttarakhand,5,Illness (Cancer),Female,0.0,Low,Health,2020s,60+
9391,2020,Uttarakhand,5,Illness (Cancer),Male,0.0,Low,Health,2020s,60+
9392,2020,Uttarakhand,5,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
9393,2020,Uttarakhand,5,Illness (Insanity/Mental Illness),Female,1.0,Low,Mental Health,2020s,60+
9394,2020,Uttarakhand,5,Illness (Insanity/Mental Illness),Male,10.0,Low,Mental Health,2020s,60+
9395,2020,Uttarakhand,5,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
9396,2020,Uttarakhand,5,Illness (Other Prolonged Illness),Female,4.0,Low,Health,2020s,60+
9397,2020,Uttarakhand,5,Illness (Other Prolonged Illness),Male,15.0,Low,Health,2020s,60+
9398,2020,Uttarakhand,5,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
9399,2020,Uttarakhand,5,Illness (Paralysis),Female,0.0,Low,Health,2020s,60+
9400,2020,Uttarakhand,5,Illness (Paralysis),Male,0.0,Low,Health,2020s,60+
9401,2020,Uttarakhand,5,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
9402,2020,Uttarakhand,5,Illness (Total),Female,5.0,Low,Health,2020s,60+
9403,2020,Uttarakhand,5,Illness (Total),Male,25.0,Low,Health,2020s,60+
9404,2020,Uttarakhand,5,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
9405,2020,Uttarakhand,5,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
9406,2020,Uttarakhand,5,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
9407,2020,Uttarakhand,5,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
9408,2020,Uttarakhand,5,Love Affairs,Female,14.0,Low,Social,2020s,15-24
9409,2020,Uttarakhand,5,Love Affairs,Male,26.0,Low,Social,2020s,15-24
9410,2020,Uttarakhand,5,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
9411,2020,Uttarakhand,5,Marriage Related Issues (Divorce),Female,0.0,Low,Social,2020s,25-44
9412,2020,Uttarakhand,5,Marriage Related Issues (Divorce),Male,0.0,Low,Social,2020s,25-44
9413,2020,Uttarakhand,5,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
9414,2020,Uttarakhand,5,Marriage Related Issues (Dowry Related Issues),Female,14.0,Low,Social,2020s,25-44
9415,2020,Uttarakhand,5,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2020s,25-44
9416,2020,Uttarakhand,5,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
9417,2020,Uttarakhand,5,Marriage Related Issues (Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
9418,2020,Uttarakhand,5,Marriage Related Issues (Extra Marital Affairs),Male,5.0,Low,Social,2020s,25-44
9419,2020,Uttarakhand,5,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9420,2020,Uttarakhand,5,Marriage Related Issues (Non-Settlement Of Marriage),Female,13.0,Low,Social,2020s,25-44
9421,2020,Uttarakhand,5,Marriage Related Issues (Non-Settlement Of Marriage),Male,44.0,Low,Social,2020s,25-44
9422,2020,Uttarakhand,5,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
9423,2020,Uttarakhand,5,Marriage Related Issues (Others),Female,10.0,Low,Social,2020s,25-44
9424,2020,Uttarakhand,5,Marriage Related Issues (Others),Male,10.0,Low,Social,2020s,25-44
9425,2020,Uttarakhand,5,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
9426,2020,Uttarakhand,5,Marriage Related Issues (Total),Female,37.0,Low,Social,2020s,25-44
9427,2020,Uttarakhand,5,Marriage Related Issues (Total),Male,59.0,Low,Social,2020s,25-44
